,text,label
738,how can i transport files from one computer to another,0
739,what is the literary term for a play on words,1
740,what color were their horses,1
741,what does an average daycare provider get paid in new england,5
742,what author landed a 468pound marlin without harness in the early 193 s,3
743,how many americans fought for the british in the american revolution,5
744,what kind of education do i need to become a flight attendant,1
745,what are the two languages of malta,1
746,how many oceans are there and name them,5
747,what happened during the blackhawk indian war of 1832,0
748,how many pairs of legs does a lobster have,5
749,what does the latin ante mortem mean,0
750,what does the name shawn mean,0
751,where is the danube,4
752,what lawyer won the largest divorce settlement 85 million in us history for sheika dena alfarri,3
753,what do you call a group of geese,1
754,who delivered his last newscast on march 6 1981,3
755,how many times has louie louie been recorded,5
756,how is answerscom different from knowpostcom,0
757,what is the longest place name in the us,4
758,what percent liked thatcher after she had been in power for a decade,5
759,where does buzz aldrin want to build a permanent manned space station,4
760,what was mel gibson s first movie,1
761,why was the la office of shea and gould closed,0
762,how do i start a bank,0
763,how do ouija boards work,0
764,what horse did zorro ride,1
765,how do you get a broken cork out of a bottle,0
766,where can i find correct tabs for third eye blind songs,4
767,how do you determine heating requirements for your home,0
768,what former majorleague lefthanded baseball pitcher was known as space man,3
769,which hair care product told us hate that gray wash it away,1
770,why did the chicken cross the road,0
771,what was michelangelo s last name,3
772,who is barbara jordan,3
773,who was the democratic nominee in the american presidential election,3
774,what was connecticut s first constitution called,1
775,what historical event happened in dogtown in 1899,1
776,what is being done about the millennium bug,0
777,what was the claim to fame of king camp gillette,0
778,what is the most common kind of skin cancer in the us,1
779,what is olestra,0
780,what asian country has a bill of rights for cows,4
781,how many fingers are used to draw a bow,5
782,what are two plants that clothes are made from,1
783,when was hurricane hugo,5
784,what is the most heavily caffeinated soft drink,1
785,what presidenttobe was the first member of congress to enlist following the attack on pearl harbor,3
786,what was the price of varian associates vacuum products division,5
787,when was the great depression,5
788,what language is mostly spoken in brazil,1
789,what college produced the most winning super bowl quarterbacks,3
790,how do you solve rubik s cube,0
791,what is prepared mustard,0
792,what classical spanish writer warned all that glitters is not gold,3
793,what does antidisestablishmentarianism mean,0
794,what actor married john f kennedy s sister,3
795,what does a topophobic actor suffer from,1
796,who fired maria ybarra from her position in san diego council,3
797,the italian artist maurizio pellegrin is how old,5
798,what type of hunting are retrievers used for,1
799,what is colin powell best known for,0
800,who was the first black golfer to tee off in the masters,3
801,what city is the setting for puccini s opera la boheme,4
802,what us president showed a fondness for munching on bee pollen bars,3
803,what is measured in curies,0
804,whose cover is that of an employee of universal import and export,3
805,what former president s daughter has written a book titled murder in the white house,3
806,what fictional character is known as the melancholy dane,3
807,italy is the largest producer of what,1
808,what longtime game show host dropped dead while jogging in central park in 1984,3
809,what is the meaning of wb yeat s poem the three hermits,0
810,who were the filthiest people alive,3
811,what infectious disease is the world s deadliest,1
812,what is spumante,0
813,in what year did ireland elect its first woman president,5
814,what is an isthmus,0
815,what was the name of the orca that died of a fungal infection,1
816,where is mozambique located,4
817,what is mississippi s state animal,1
818,what is the origin of the word news,0
819,what did dan aykroyd and john belushi quit saturday night live to become,1
820,how many months does a normal human pregnancy last,5
821,how do fuel injectors work,0
822,how can your school march in the macy s thanksgiving parade,0
823,what is the real name of disc jockey wolfman jack,3
824,what italian liner was hijacked in 1985,1
825,what city houses the us headquarters of procter and gamble,4
826,what soap was touted as being for people who like people,1
827,how much was the minimum wage in 1991,5
828,what does nafta stand for,2
829,who invented silly putty,3
830,what new middle school was built in philadelphia pennsylvania last year,3
831,who patented the first phonograph,3
832,what are some tips for building a fire in a fireplace,1
833,what do manatees eat,1
834,how do you say 2 in latin,1
835,what were popular songs and types of songs in the 1920s,1
836,how many vietnamese were there in the soviet union,5
837,what is november s birthstone,1
838,what is a certified nurse midwife,0
839,on average how many miles are there to the moon,5
840,who created private detective philip marlowe,3
841,what boris pasternak book sold 5 0 copies to become the fiction bestseller of 1958,1
842,what is the origin of the expression tout de suite,0
843,what is the longest english word,1
844,what is the purpose of a car bra,0
